underlie	From Middle English underlien, underliggen, from Old English underliċġan (“to underlie, to be subject to, give way to”), equivalent to under- + lie. Cognate with Dutch onderliggen (“to lie below, lie on the bottom of”), German unterliegen (“to lie under, be subject to, succumb”).	verb. To lie in a position directly beneath something. (Can we add an example for this sense?)
uniquely	From unique + -ly.	adverb. In a unique manner.
universe	From Middle English universe, from Old French univers, from Latin universum (“all things, as a whole, the universe”), neuter of universus (“all together, whole, entire, collective, general, literally turned or combined into one”), from uni-, combining form of unus (“one”) + versus (“turned”), perfect passive participle of vertō (“to turn”). Analyzable as uni- + -verse through backformation of -verse.	noun. The sum of everything that exists in the cosmos.
unlikely	From Middle English unlykely, unlikly, unlykly, unlicli. By surface analysis, un- + likely.	adjective. Not likely; improbable; not to be reasonably expected.
unstable	From Middle English unstable; equivalent to un- (not) + stable.	adjective. Not stable.
unusable	From un- + usable.	adjective. Not usable.
unwanted	From un- + wanted.	adjective. Not wanted; unwelcome.
upstairs	From up- + stair + -s.	adjective. Located on a higher floor or level of a building.
urgently	From urgent + -ly.	adverb. With great haste, with a sense of urgency, because it is very important.
usefully	From useful + -ly.	adverb. In a useful manner; in a way that achieves something
vacation	Inherited from Middle English vacation, vacacion, vacacioun, from Anglo-Norman vacacioun, from Old French vacacion, vacation, from Latin vacātiō. Equivalent to vacate + -ion.	noun. An extended trip or journey away from home for rest or pleasure.
validity	From valid + -ity, borrowed from Middle French validité, from Late Latin validitas.	noun. The state of being valid, authentic or genuine.
valuable	From value + -able.	adjective. Having a great value.
variable	Borrowed into Middle English in the 14th century from Old French variable, from Latin variare (“to change”), from varius (“different, various”). Equates to English vary + -able.	adjective. Able to vary or be varied.
variance	From Middle English variance, variaunce, equivalent to vary + -ance, from Old French variance or directly from Anglo- Latin variaunce, veriaunce, wariaunce; all from Latin variantia.	noun. The act of varying or the state of being variable.
velocity	From Middle French vélocité, from Latin vēlōcitās (“speed”), from vēlōx (“fast”), thus a doublet of veloce.	noun. A vector quantity that denotes the rate of change of position with respect to time, combining speed with a directional component.
verbally	From verbal + -ly.	adverb. In a verbal manner; with words; by speaking.
verbatim	Attested in English since 1481 (therefore considered a Middle English derivation by some): from Medieval Latin verbātim (“word for word”), from Latin verbum (“word”) + -ātim (adverbial suffix).	adverb. Word for word; in exactly the same words as were used originally.
vertical	Borrowed from Middle French vertical, from Late Latin verticālis.	adjective. Standing, pointing, or moving straight up or down; parallel to the local direction of gravity; along the direction of a plumb line; perpendicular to something horizontal.
vicinity	From vicine + -ity, from Latin vīcīnitās (“neighborhood”) (compare French vicinité), from vīcīnus (“neighbor”) (compare French voisin), from vīcus (“village”).	noun. Proximity; the state of being near.
visually	From visual + -ly.	adverb. By means of sight.
warranty	From Middle English warantye, warantie, from Anglo-Norman warrantie, an Old Northern French variant of Old French guarantie (Modern French garantie). Doublet of guarantee and guaranty. More at warrant.	noun. A guarantee that a certain outcome or obligation will be fulfilled; security.
wasteful	From Middle English wastful; equivalent to waste + -ful.	adjective. Inclined to waste or squander money or resources.
weakness	From Middle English wayknesse, weykenesse, replacing earlier Middle English wocnesse, wakenes, wacnesse (“weakness”), from Old English wācnes (“weakness”). Equivalent to weak + -ness.	noun. The condition of being weak.
whatever	From Middle English whatever. By surface analysis, what + ever.	noun. A thing or person whose actual name is unknown or forgotten.
whenever	From Middle English whan evere, whanne ever, whanne evere, whener, when ever; equivalent to when + ever.	conjunction. At any time that.
wherever	From where + ever.	adverb. Where ever; an emphatic form of where.
withdraw	From Middle English withdrawen, withdrauen (“to depart, leave, move away; (reflexive) to go away; (reflexive) to leave someone’s service; (often reflexive) to draw back or retreat (from a battlefield or dangerous place), withdraw; to abandon, desert; to go, go forth; to move; of the sea, water, etc.: to (cause to) ebb, recede, subside; to disappear; to slacken, wane; (often reflexive) to cease, stop; to desist, refrain; (reflexive) to go back on, recant; to avoid, eschew; to bring under control, contain, suppress; to curb, curtail; to delay, put off; to demur, refuse; to carry or take away, deprive of, remove; to contract, draw away or in, retract; to deny, refuse; to revoke; to withhold; to divert; to separate; to adopt, borrow, imitate”) [and other forms], from with- (prefix meaning ‘away; back’) + drawen, drauen (“to drag, pull, tow, tug, draw [and other senses]”) (ultimately from Proto-Indo-European *dʰregʰ- (“to drag, pull; to run”)); see further at with- and draw. The English word is analysable as with- + draw.	verb. To draw or pull (something) away or back from its original position or situation. To remove (someone or oneself) from a position or situation; specifically, to remove (soldiers) from a battle or position where they are stationed. To draw or pull (a bolt, curtain, veil, or other object) aside. To take away or take back (something previously given or permitted); to remove, to retract. To cause or help (someone) to stop taking an addictive drug or substance; to dry out. To take (one's eyes) off something; to look away. To disregard (something) as belonging to a certain group. To remove (a topic) from discussion or inquiry. To stop (a course of action, proceedings, etc.) To take back (a comment, something written, etc.); to recant, to retract.
wondrous	From Middle English wondrous, alteration after the suffix -ous of Middle English wonders (“wondrous, wonderful”, adjective), from Old English wundres (“of wonder”), genitive singular of wundor (“wonder, miracle”), from Proto-Germanic *wundrą (“wonder”). Compare Dutch wonder, German Wunder.	adjective. Wonderful; amazing, inspiring awe; marvelous.
workable	From work + -able.	adjective. Capable of functioning.
workload	From work + load.	noun. The amount of work assigned to a particular worker, normally in a specified time period.
workshop	From work + shop.	noun. A room, especially one which is not particularly large, used for manufacturing or other light industrial work.
worrying	From worry + -ing.	adjective. Inducing worry.
wrapping	From Middle English wrappinge, wrappynge, equivalent to wrap + -ing.	noun. The material in which something is wrapped.
wretched	From Middle English wrecched (“(adjective) characterized by or suffering hardship or misfortune, miserable, unfortunate, unhappy; indigent, poor; of low economic or social status, lowly; (noun) miserable person”) [and other forms], from wrecche (“characterized by or suffering hardship or misfortune, miserable, unfortunate, unhappy; indigent, poor; of low economic or social status, lowly; base, contemptible, vile; reprehensible, wicked; miserly, stingy; of little importance, paltry, worthless”) (from Late Old English wrecc, from Old English wreċċa (“an exile, outcast”), ultimately from Proto-Indo-European *wreg- (“to follow, track; to hunt”)) + -ed (suffix forming adjectives). The English word is analysable as wretch (“(obsolete) wretched”, adjective) + -ed (suffix forming adjectives).	adjective. Characterized by or feeling deep affliction or distress; very miserable.
